"","SurveyCodeICES","longitude","latitude","time","Year","Haul_Code","Vessel_Code","Species_Code","Common_Name","Length_Split","Total_Number_Fish_Per_Hour","Junvenile_Number_Fish_Per_Hour","Adult_Number_Fish_Per_Hour"
"3620","IGFS                    ",-7.215,55.98,"2012-01-01T00:00:00Z",2012,"29","EXP","HOM","Horse Mackerel (Scad)",15,4261.79,0,4261.79
"3621","IGFS                    ",-7.602,55.859,"2012-01-01T00:00:00Z",2012,"30","EXP","HOM","Horse Mackerel (Scad)",15,12.41,2.07,10.34
"3622","IGFS                    ",-6.496,55.292,"2012-01-01T00:00:00Z",2012,"31","EXP","HOM","Horse Mackerel (Scad)",15,6,2,4
"3623","IGFS                    ",-6.889,55.303,"2012-01-01T00:00:00Z",2012,"32","EXP","HOM","Horse Mackerel (Scad)",15,32,0,32
"3624","IGFS                    ",-7.032,55.51,"2012-01-01T00:00:00Z",2012,"33","EXP","HOM","Horse Mackerel (Scad)",15,90,0,90
"3625","IGFS                    ",-7.318,55.609,"2012-01-01T00:00:00Z",2012,"34","EXP","HOM","Horse Mackerel (Scad)",15,282,0,282
"3626","IGFS                    ",-7.522,55.617,"2012-01-01T00:00:00Z",2012,"35","EXP","HOM","Horse Mackerel (Scad)",15,849.46,0,849.46
"3627","IGFS                    ",-7.582,55.261,"2012-01-01T00:00:00Z",2012,"36","EXP","HOM","Horse Mackerel (Scad)",15,1207.45,1183.45,24
"3628","IGFS                    ",-9.931,51.168,"2012-01-01T00:00:00Z",2012,"135","EXP","HOM","Horse Mackerel (Scad)",15,4.14,0,4.14
"3629","IGFS                    ",-10.235,51.054,"2012-01-01T00:00:00Z",2012,"136","EXP","HOM","Horse Mackerel (Scad)",15,6.21,6.21,0
"3630","IGFS                    ",-10.275,50.78,"2012-01-01T00:00:00Z",2012,"137","EXP","HOM","Horse Mackerel (Scad)",15,12,12,0
"3631","IGFS                    ",-10.086,50.517,"2012-01-01T00:00:00Z",2012,"138","EXP","HOM","Horse Mackerel (Scad)",15,256,256,0
"3632","IGFS                    ",-9.827,50.379,"2012-01-01T00:00:00Z",2012,"139","EXP","HOM","Horse Mackerel (Scad)",15,48,48,0
"3633","IGFS                    ",-9.631,50.133,"2012-01-01T00:00:00Z",2012,"140","EXP","HOM","Horse Mackerel (Scad)",15,9.38,7.5,1.88
"3634","IGFS                    ",-10.195,50.098,"2012-01-01T00:00:00Z",2012,"141","EXP","HOM","Horse Mackerel (Scad)",15,6,4,2
"3635","IGFS                    ",-10.59,50.167,"2012-01-01T00:00:00Z",2012,"142","EXP","HOM","Horse Mackerel (Scad)",15,0,0,0
"3636","IGFS                    ",-11.01,50.014,"2012-01-01T00:00:00Z",2012,"143","EXP","HOM","Horse Mackerel (Scad)",15,7.74,0,7.74
"3637","IGFS                    ",-10.893,50.345,"2012-01-01T00:00:00Z",2012,"144","EXP","HOM","Horse Mackerel (Scad)",15,6,2,4
"3638","IGFS                    ",-10.656,50.576,"2012-01-01T00:00:00Z",2012,"145","EXP","HOM","Horse Mackerel (Scad)",15,20,20,0
"3639","IGFS                    ",-10.705,50.716,"2012-01-01T00:00:00Z",2012,"146","EXP","HOM","Horse Mackerel (Scad)",15,16,16,0
"3640","IGFS                    ",-11.118,50.781,"2012-01-01T00:00:00Z",2012,"147","EXP","HOM","Horse Mackerel (Scad)",15,3,0,3
"3641","IGFS                    ",-11.475,51.283,"2012-01-01T00:00:00Z",2012,"148","EXP","HOM","Horse Mackerel (Scad)",15,4,0,4
"3642","IGFS                    ",-11.137,51.216,"2012-01-01T00:00:00Z",2012,"149","EXP","HOM","Horse Mackerel (Scad)",15,38,36,2
"3643","IGFS                    ",-10.799,51.46,"2012-01-01T00:00:00Z",2012,"150","EXP","HOM","Horse Mackerel (Scad)",15,50,46,4
"3644","IGFS                    ",-10.806,51.633,"2012-01-01T00:00:00Z",2012,"151","EXP","HOM","Horse Mackerel (Scad)",15,54,54,0
"3645","IGFS                    ",-11.158,52.045,"2012-01-01T00:00:00Z",2012,"152","EXP","HOM","Horse Mackerel (Scad)",15,65.81,65.81,0
"3646","IGFS                    ",-11.337,52.163,"2012-01-01T00:00:00Z",2012,"153","EXP","HOM","Horse Mackerel (Scad)",15,134,134,0
"3647","IGFS                    ",-11.625,52.366,"2012-01-01T00:00:00Z",2012,"154","EXP","HOM","Horse Mackerel (Scad)",15,148,148,0
"3648","IGFS                    ",-11.947,52.519,"2012-01-01T00:00:00Z",2012,"155","EXP","HOM","Horse Mackerel (Scad)",15,350.62,86,264.62
"3649","IGFS                    ",-12.056,52.706,"2012-01-01T00:00:00Z",2012,"156","EXP","HOM","Horse Mackerel (Scad)",15,44,16,28
"3650","IGFS                    ",-11.95,53.067,"2012-01-01T00:00:00Z",2012,"157","EXP","HOM","Horse Mackerel (Scad)",15,4,0,4
"3651","IGFS                    ",-11.925,53.249,"2012-01-01T00:00:00Z",2012,"158","EXP","HOM","Horse Mackerel (Scad)",15,14,0,14
"3652","IGFS                    ",-12.255,53.297,"2012-01-01T00:00:00Z",2012,"159","EXP","HOM","Horse Mackerel (Scad)",15,5.81,0,5.81
"3653","IGFS                    ",-12.128,53.462,"2012-01-01T00:00:00Z",2012,"160","EXP","HOM","Horse Mackerel (Scad)",15,12,0,12
"3654","IGFS                    ",-11.862,53.578,"2012-01-01T00:00:00Z",2012,"161","EXP","HOM","Horse Mackerel (Scad)",15,3,0,3
"3655","IGFS                    ",-11.832,52.834,"2012-01-01T00:00:00Z",2012,"162","EXP","HOM","Horse Mackerel (Scad)",15,8,6,2
"3656","IGFS                    ",-11.264,52.926,"2012-01-01T00:00:00Z",2012,"164","EXP","HOM","Horse Mackerel (Scad)",15,329.83,0,329.83
"3657","IGFS                    ",-10.879,52.777,"2012-01-01T00:00:00Z",2012,"165","EXP","HOM","Horse Mackerel (Scad)",15,70.34,18.62,51.72
"3658","IGFS                    ",-9.483,52.982,"2012-01-01T00:00:00Z",2012,"166","EXP","HOM","Horse Mackerel (Scad)",15,110,22,88
"3659","IGFS                    ",-9.719,52.923,"2012-01-01T00:00:00Z",2012,"167","EXP","HOM","Horse Mackerel (Scad)",15,56.13,40.65,15.48
"3660","IGFS                    ",-9.892,53.102,"2012-01-01T00:00:00Z",2012,"168","EXP","HOM","Horse Mackerel (Scad)",15,182,182,0
"3661","IGFS                    ",-10.199,53.105,"2012-01-01T00:00:00Z",2012,"169","EXP","HOM","Horse Mackerel (Scad)",15,84,80,4
"3662","IGFS                    ",-10.395,52.92,"2012-01-01T00:00:00Z",2012,"170","EXP","HOM","Horse Mackerel (Scad)",15,66.21,66.21,0
"3663","IGFS                    ",-10.698,53.177,"2012-01-01T00:00:00Z",2012,"171","EXP","HOM","Horse Mackerel (Scad)",15,12,10,2
"3664","IGFS                    ",-10.985,53.261,"2012-01-01T00:00:00Z",2012,"172","EXP","HOM","Horse Mackerel (Scad)",15,178,0,178
"3665","IGFS                    ",-10.883,53.397,"2012-01-01T00:00:00Z",2012,"173","EXP","HOM","Horse Mackerel (Scad)",15,70,2,68
"3666","IGFS                    ",-10.877,53.715,"2012-01-01T00:00:00Z",2012,"174","EXP","HOM","Horse Mackerel (Scad)",15,2008.26,0,2008.26
"3667","IGFS                    ",-11.195,54.267,"2012-01-01T00:00:00Z",2012,"175","EXP","HOM","Horse Mackerel (Scad)",15,48,0,48
"3668","IGFS                    ",-11.081,54.064,"2012-01-01T00:00:00Z",2012,"177","EXP","HOM","Horse Mackerel (Scad)",15,311.21,0,311.21
"3669","IGFS                    ",-10.704,54.132,"2012-01-01T00:00:00Z",2012,"178","EXP","HOM","Horse Mackerel (Scad)",15,114,0,114
"3670","IGFS                    ",-10.369,54.289,"2012-01-01T00:00:00Z",2012,"179","EXP","HOM","Horse Mackerel (Scad)",15,12,0,12
"3671","IGFS                    ",-9.899,54.488,"2012-01-01T00:00:00Z",2012,"180","EXP","HOM","Horse Mackerel (Scad)",15,3746.2,2,3744.2
"3672","IGFS                    ",-9.512,54.483,"2012-01-01T00:00:00Z",2012,"181","EXP","HOM","Horse Mackerel (Scad)",15,196,18,178
"3673","IGFS                    ",-9.271,54.322,"2012-01-01T00:00:00Z",2012,"182","EXP","HOM","Horse Mackerel (Scad)",15,3,0,3
"3674","IGFS                    ",-9.627,54.341,"2012-01-01T00:00:00Z",2012,"183","EXP","HOM","Horse Mackerel (Scad)",15,2.07,2.07,0
"3675","IGFS                    ",-9.919,54.305,"2012-01-01T00:00:00Z",2012,"184","EXP","HOM","Horse Mackerel (Scad)",15,8,8,0
"3676","IGFS                    ",-9.373,53.108,"2012-01-01T00:00:00Z",2012,"185","EXP","HOM","Horse Mackerel (Scad)",15,6,6,0
"3677","IGFS                    ",-9.668,53.032,"2012-01-01T00:00:00Z",2012,"186","EXP","HOM","Horse Mackerel (Scad)",15,42.59,40.65,1.94
"3678","IGFS                    ",-9.45,53.195,"2012-01-01T00:00:00Z",2012,"187","EXP","HOM","Horse Mackerel (Scad)",15,4,4,0
"3679","IGFS                    ",-10.599,54.591,"2012-01-01T00:00:00Z",2012,"1","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3680","IGFS                    ",-10.446,54.728,"2012-01-01T00:00:00Z",2012,"2","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3681","IGFS                    ",-10.092,54.761,"2012-01-01T00:00:00Z",2012,"3","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3682","IGFS                    ",-8.352,54.581,"2012-01-01T00:00:00Z",2012,"4","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3683","IGFS                    ",-8.711,54.568,"2012-01-01T00:00:00Z",2012,"5","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3684","IGFS                    ",-9.275,54.595,"2012-01-01T00:00:00Z",2012,"6","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3685","IGFS                    ",-9.586,54.549,"2012-01-01T00:00:00Z",2012,"7","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3686","IGFS                    ",-9.637,54.772,"2012-01-01T00:00:00Z",2012,"8","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3687","IGFS                    ",-9.7,54.92,"2012-01-01T00:00:00Z",2012,"9","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3688","IGFS                    ",-10.054,55.097,"2012-01-01T00:00:00Z",2012,"10","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3689","IGFS                    ",-9.559,55.109,"2012-01-01T00:00:00Z",2012,"11","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3690","IGFS                    ",-9.857,55.334,"2012-01-01T00:00:00Z",2012,"12","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3691","IGFS                    ",-9.345,55.329,"2012-01-01T00:00:00Z",2012,"13","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3692","IGFS                    ",-9.165,55.584,"2012-01-01T00:00:00Z",2012,"14","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3693","IGFS                    ",-8.991,55.799,"2012-01-01T00:00:00Z",2012,"15","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3694","IGFS                    ",-8.817,55.997,"2012-01-01T00:00:00Z",2012,"16","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3695","IGFS                    ",-8.806,56.146,"2012-01-01T00:00:00Z",2012,"17","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3696","IGFS                    ",-8.338,56.313,"2012-01-01T00:00:00Z",2012,"18","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3697","IGFS                    ",-7.58,56.335,"2012-01-01T00:00:00Z",2012,"20","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3698","IGFS                    ",-7.603,56.218,"2012-01-01T00:00:00Z",2012,"21","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3699","IGFS                    ",-7.311,56.211,"2012-01-01T00:00:00Z",2012,"22","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3700","IGFS                    ",-7.068,56.303,"2012-01-01T00:00:00Z",2012,"23","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3701","IGFS                    ",-6.774,56.394,"2012-01-01T00:00:00Z",2012,"24","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3702","IGFS                    ",-6.746,56.186,"2012-01-01T00:00:00Z",2012,"25","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3703","IGFS                    ",-7.053,56.052,"2012-01-01T00:00:00Z",2012,"26","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3704","IGFS                    ",-6.671,55.922,"2012-01-01T00:00:00Z",2012,"27","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3705","IGFS                    ",-7.117,55.8,"2012-01-01T00:00:00Z",2012,"28","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3706","IGFS                    ",-7.215,55.98,"2012-01-01T00:00:00Z",2012,"29","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3707","IGFS                    ",-7.602,55.859,"2012-01-01T00:00:00Z",2012,"30","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3708","IGFS                    ",-6.496,55.292,"2012-01-01T00:00:00Z",2012,"31","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3709","IGFS                    ",-6.889,55.303,"2012-01-01T00:00:00Z",2012,"32","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3710","IGFS                    ",-7.032,55.51,"2012-01-01T00:00:00Z",2012,"33","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3711","IGFS                    ",-7.318,55.609,"2012-01-01T00:00:00Z",2012,"34","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3712","IGFS                    ",-9.344,51.424,"2012-01-01T00:00:00Z",2012,"133","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3713","IGFS                    ",-9.641,51.458,"2012-01-01T00:00:00Z",2012,"134","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3714","IGFS                    ",-9.931,51.168,"2012-01-01T00:00:00Z",2012,"135","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3715","IGFS                    ",-10.235,51.054,"2012-01-01T00:00:00Z",2012,"136","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3716","IGFS                    ",-10.275,50.78,"2012-01-01T00:00:00Z",2012,"137","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3717","IGFS                    ",-9.827,50.379,"2012-01-01T00:00:00Z",2012,"139","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3718","IGFS                    ",-9.631,50.133,"2012-01-01T00:00:00Z",2012,"140","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3719","IGFS                    ",-10.195,50.098,"2012-01-01T00:00:00Z",2012,"141","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3720","IGFS                    ",-10.59,50.167,"2012-01-01T00:00:00Z",2012,"142","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3721","IGFS                    ",-11.01,50.014,"2012-01-01T00:00:00Z",2012,"143","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3722","IGFS                    ",-10.893,50.345,"2012-01-01T00:00:00Z",2012,"144","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3723","IGFS                    ",-10.656,50.576,"2012-01-01T00:00:00Z",2012,"145","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3724","IGFS                    ",-10.705,50.716,"2012-01-01T00:00:00Z",2012,"146","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3725","IGFS                    ",-11.118,50.781,"2012-01-01T00:00:00Z",2012,"147","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3726","IGFS                    ",-11.475,51.283,"2012-01-01T00:00:00Z",2012,"148","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3727","IGFS                    ",-11.137,51.216,"2012-01-01T00:00:00Z",2012,"149","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3728","IGFS                    ",-10.799,51.46,"2012-01-01T00:00:00Z",2012,"150","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3729","IGFS                    ",-10.806,51.633,"2012-01-01T00:00:00Z",2012,"151","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3730","IGFS                    ",-11.158,52.045,"2012-01-01T00:00:00Z",2012,"152","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3731","IGFS                    ",-11.337,52.163,"2012-01-01T00:00:00Z",2012,"153","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3732","IGFS                    ",-11.625,52.366,"2012-01-01T00:00:00Z",2012,"154","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3733","IGFS                    ",-11.947,52.519,"2012-01-01T00:00:00Z",2012,"155","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3734","IGFS                    ",-12.056,52.706,"2012-01-01T00:00:00Z",2012,"156","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3735","IGFS                    ",-11.95,53.067,"2012-01-01T00:00:00Z",2012,"157","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3736","IGFS                    ",-11.925,53.249,"2012-01-01T00:00:00Z",2012,"158","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3737","IGFS                    ",-12.255,53.297,"2012-01-01T00:00:00Z",2012,"159","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3738","IGFS                    ",-12.128,53.462,"2012-01-01T00:00:00Z",2012,"160","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3739","IGFS                    ",-11.862,53.578,"2012-01-01T00:00:00Z",2012,"161","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3740","IGFS                    ",-11.832,52.834,"2012-01-01T00:00:00Z",2012,"162","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3741","IGFS                    ",-11.519,52.734,"2012-01-01T00:00:00Z",2012,"163","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3742","IGFS                    ",-11.264,52.926,"2012-01-01T00:00:00Z",2012,"164","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3743","IGFS                    ",-10.879,52.777,"2012-01-01T00:00:00Z",2012,"165","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3744","IGFS                    ",-9.483,52.982,"2012-01-01T00:00:00Z",2012,"166","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3745","IGFS                    ",-9.719,52.923,"2012-01-01T00:00:00Z",2012,"167","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3746","IGFS                    ",-9.892,53.102,"2012-01-01T00:00:00Z",2012,"168","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3747","IGFS                    ",-10.199,53.105,"2012-01-01T00:00:00Z",2012,"169","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3748","IGFS                    ",-10.395,52.92,"2012-01-01T00:00:00Z",2012,"170","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3749","IGFS                    ",-10.698,53.177,"2012-01-01T00:00:00Z",2012,"171","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3750","IGFS                    ",-10.985,53.261,"2012-01-01T00:00:00Z",2012,"172","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3751","IGFS                    ",-10.883,53.397,"2012-01-01T00:00:00Z",2012,"173","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3752","IGFS                    ",-10.877,53.715,"2012-01-01T00:00:00Z",2012,"174","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3753","IGFS                    ",-11.195,54.267,"2012-01-01T00:00:00Z",2012,"175","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3754","IGFS                    ",-11.081,54.064,"2012-01-01T00:00:00Z",2012,"177","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3755","IGFS                    ",-10.704,54.132,"2012-01-01T00:00:00Z",2012,"178","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3756","IGFS                    ",-10.369,54.289,"2012-01-01T00:00:00Z",2012,"179","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3757","IGFS                    ",-9.899,54.488,"2012-01-01T00:00:00Z",2012,"180","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3758","IGFS                    ",-9.512,54.483,"2012-01-01T00:00:00Z",2012,"181","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3759","IGFS                    ",-9.271,54.322,"2012-01-01T00:00:00Z",2012,"182","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3760","IGFS                    ",-9.627,54.341,"2012-01-01T00:00:00Z",2012,"183","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3761","IGFS                    ",-9.919,54.305,"2012-01-01T00:00:00Z",2012,"184","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3762","IGFS                    ",-9.373,53.108,"2012-01-01T00:00:00Z",2012,"185","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"3763","IGFS                    ",-9.668,53.032,"2012-01-01T00:00:00Z",2012,"186","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
