"","Group.1","Group.2","Group.3","Group.4","Group.5","Group.6","AreaKmSq","CatchKg","RaisedNo"
"607","IGFS2017",2017,146,-6.209,52.016,"VIIa",5.93947104301118,158.071,1877.276
"608","IGFS2015",2015,101,-6.203,52.019,"VIIa",4.62563293422506,400.107,4113.684
"609","IGFS2017",2017,148,-7.376,52.021,"VIIa",5.10862396495946,281.786,3499.552
"610","IGFS2015",2015,103,-7.38,52.025,"VIIa",4.20181764459941,1455.007,7823.365
"611","IGFS2005",2005,20,-7.384,52.027,"VIIa",4.17367280232471,184.632,1842.488
"612","IGFS2013",2013,97,-7.42,52.03,"VIIa",5.74198784180617,772.934,5866.107
"613","IGFS2014",2014,105,-7.366,52.033,"VIIa",4.5147233735775,767.599,5714.705
"614","IGFS2010",2010,94,-7.364,52.033,"VIIa",4.77460623165616,1147.827,5333.915
"615","IGFS2011",2011,67,-7.405,52.052,"VIIa",4.26418777469574,318.634,2069.999
"616","IGFS2011",2011,63,-7.484,52.055,"VIIa",4.06958707636486,413.467,6720.413
"617","IGFS2009",2009,81,-7.483,52.057,"VIIa",3.584783528064,463.203,7144.639
"618","IGFS2012",2012,120,-7.482,52.057,"VIIa",3.00230733504122,1409.93,19333.78
"619","IGFS2008",2008,112,-7.481,52.061,"VIIa",4.47115490743818,257.605,6243.695
"620","IGFS2015",2015,104,-7.478,52.067,"VIIa",3.66683728625976,1118.486,19688.377
"621","IGFS2007",2007,184,-11.944,52.514,"VIIb",3.73238106479895,2036.334,9743.918
"622","IGFS2017",2017,70,-11.945,52.518,"VIIb",4.30643035436623,49.895,260.68
"623","IGFS2012",2012,155,-11.947,52.519,"VIIb",5.06842238478518,246.755,3223.621
"624","IGFS2005",2005,78,-10.337,52.519,"VIIb",8.03726436964664,94.993,2127.945
"625","IGFS2016",2016,138,-10.34,52.521,"VIIb",7.07214263628299,53.431,1607.362
"626","IGFS2008",2008,176,-10.337,52.525,"VIIb",6.46755210962651,112.964,1992.105
"627","IGFS2011",2011,150,-10.333,52.53,"VIIb",7.00056040648706,125.682,2510.856
"628","IGFS2006",2006,182,-9.821,52.543,"VIIb",3.28863487979064,32.386,3251.737
"629","IGFS2005",2005,80,-9.819,52.544,"VIIb",2.87376576240876,25.621,1246.828
"630","IGFS2014",2014,68,-11.957,52.545,"VIIb",5.63084601345942,574.915,1981.71
"631","IGFS2006",2006,94,-10.321,52.547,"VIIb",7.22421764528886,1342.744,60148.574
"632","IGFS2009",2009,149,-10.32,52.548,"VIIb",7.56194574493773,205.79,4458.269
"633","IGFS2012",2012,62,-10.318,52.549,"VIIb",6.19857745435945,150.415,12121.938
"634","IGFS2010",2010,59,-10.316,52.549,"VIIb",6.80775774414091,153.002,4677.588
"635","IGFS2011",2011,145,-9.766,52.553,"VIIb",3.05059951302926,38.574,1799.595
"636","IGFS2016",2016,137,-9.765,52.553,"VIIb",2.85250863555983,74.673,1680.975
"637","IGFS2014",2014,179,-9.765,52.553,"VIIb",3.70806476322737,34.952,1501.029
"638","IGFS2013",2013,54,-10.314,52.554,"VIIb",7.75585800921857,845.049,78278.159
"639","IGFS2017",2017,50,-9.758,52.554,"VIIb",3.31856967390879,84.242,8961.37
"640","IGFS2007",2007,187,-10.123,52.576,"VIIb",4.8133654958386,841.575,28765.32
"641","IGFS2014",2014,180,-10.113,52.578,"VIIb",6.92252958476813,66.764,3802.403
"642","IGFS2005",2005,79,-10.105,52.58,"VIIb",5.57591020408747,42.139,776.303
"643","IGFS2013",2013,152,-11.735,52.581,"VIIb",5.74785853212403,63.665,817.287
"644","IGFS2011",2011,149,-10.077,52.585,"VIIb",7.44656954559742,95.578,4333.865
"645","IGFS2010",2010,60,-10.074,52.585,"VIIb",6.61385681611897,154.525,3272.16
"646","IGFS2006",2006,183,-10.078,52.586,"VIIb",5.24319628655803,157.788,1243.113
"647","IGFS2017",2017,51,-10.072,52.586,"VIIb",8.37927380403187,164.403,2337.076
"648","IGFS2012",2012,61,-10.071,52.586,"VIIb",6.5632730058381,200.687,3813.111
"649","IGFS2013",2013,53,-10.067,52.586,"VIIb",7.71246680891993,580.211,22656.921
"650","IGFS2016",2016,103,-11.742,52.589,"VIIb",5.95303501105017,41.021,288.003
"651","IGFS2010",2010,141,-11.748,52.597,"VIIb",6.4319728073436,130.547,2160.67
"652","IGFS2008",2008,84,-11.766,52.616,"VIIb",5.40090681089929,159.193,3154.822
"653","IGFS2016",2016,131,-10.705,52.65,"VIIb",6.96448632148843,412.724,5876.601
"654","IGFS2005",2005,77,-10.74,52.663,"VIIb",5.32703699641792,558.744,5760.922
"655","IGFS2014",2014,167,-10.745,52.664,"VIIb",6.35773012361042,95.32,2912.127
"656","IGFS2006",2006,93,-10.595,52.679,"VIIb",6.83645392039061,121.766,7050.636
"657","IGFS2010",2010,58,-10.592,52.679,"VIIb",6.25244003289771,75.356,1907.493
"658","IGFS2009",2009,150,-10.558,52.681,"VIIb",8.45218063197372,920.953,70925.998
"659","IGFS2011",2011,151,-10.558,52.681,"VIIb",9.31892829150109,251.189,8246.703
"660","IGFS2007",2007,80,-10.549,52.681,"VIIb",6.37384663547808,764.844,25578.121
"661","IGFS2017",2017,52,-10.536,52.681,"VIIb",4.74674227986299,41.638,114
"662","IGFS2013",2013,153,-11.522,52.731,"VIIb",5.06630589689446,164.907,616.642
"663","IGFS2006",2006,91,-11.522,52.732,"VIIb",7.9935868165952,416.786,3096.008
"664","IGFS2009",2009,172,-11.521,52.732,"VIIb",7.40953688276065,409.287,4254.963
"665","IGFS2012",2012,163,-11.519,52.734,"VIIb",6.2887944858207,140.574,660.618
"666","IGFS2015",2015,135,-11.507,52.742,"VIIb",6.06645640278363,1809.931,30453.221
"667","IGFS2010",2010,140,-11.499,52.748,"VIIb",7.08779858528707,463.108,4173.449
"668","IGFS2013",2013,155,-10.911,52.752,"VIIb",6.53518012097047,668.825,28588.366
"669","IGFS2014",2014,165,-11.494,52.753,"VIIb",7.59244243068331,352.304,2179.846
"670","IGFS2011",2011,152,-10.909,52.753,"VIIb",7.1453683513769,304.925,3960.848
"671","IGFS2007",2007,81,-10.908,52.754,"VIIb",5.28552747144333,178.722,4589.571
"672","IGFS2016",2016,139,-9.629,52.758,"VIIb",4.81068491276822,502.52,38766.342
"673","IGFS2008",2008,83,-11.485,52.76,"VIIb",7.03265781387733,234.859,1543.043
"674","IGFS2007",2007,86,-11.486,52.761,"VIIb",6.57965294508149,319.698,2989.823
"675","IGFS2010",2010,130,-9.628,52.763,"VIIb",4.1862411161117,502.623,98059.727
"676","IGFS2016",2016,132,-11.477,52.766,"VIIb",6.7636318110673,1174.746,15022.627
"677","IGFS2006",2006,92,-10.888,52.767,"VIIb",5.28761407413969,179.825,6195.685
"678","IGFS2007",2007,188,-9.626,52.768,"VIIb",4.56093616602115,704.02,38616.575
"679","IGFS2005",2005,97,-9.625,52.769,"VIIb",4.66304755100426,225.989,3193.789
"680","IGFS2011",2011,172,-9.626,52.77,"VIIb",3.61759983892269,162.274,5561.24
"681","IGFS2014",2014,181,-9.623,52.77,"VIIb",4.01796098574186,142.793,7429.704
"682","IGFS2008",2008,177,-9.622,52.773,"VIIb",4.20878421065765,478.397,7806.873
"683","IGFS2005",2005,76,-10.878,52.774,"VIIb",4.88593506846299,186.811,4515.508
"684","IGFS2016",2016,130,-10.877,52.774,"VIIb",6.5996373419335,666.597,11591.837
"685","IGFS2010",2010,57,-10.876,52.774,"VIIb",6.17971656278594,390.758,7352.641
"686","IGFS2017",2017,53,-10.877,52.775,"VIIb",5.88574668238414,55.654,1012.329
"687","IGFS2012",2012,165,-10.879,52.777,"VIIb",6.09716885545253,132.028,3588.827
"688","IGFS2016",2016,180,-11.835,52.785,"VIIb",8.49807818265905,128.349,914.766
"689","IGFS2014",2014,164,-11.837,52.786,"VIIb",4.9164275035561,488.753,27333.635
"690","IGFS2006",2006,114,-9.618,52.788,"VIIb",4.05934093473,256.618,9576.177
"691","IGFS2013",2013,52,-9.616,52.791,"VIIb",4.13149485738641,283.503,7723.436
"692","IGFS2017",2017,71,-11.836,52.792,"VIIb",5.75794718423873,48.439,625.561
"693","IGFS2012",2012,60,-9.612,52.796,"VIIb",4.03749021961935,368.317,5155.366
"694","IGFS2017",2017,48,-9.61,52.804,"VIIb",5.1725792235982,545.293,61282.602
"695","IGFS2012",2012,162,-11.832,52.834,"VIIb",5.83053175632888,337.067,11216.703
"696","IGFS2006",2006,90,-11.832,52.835,"VIIb",5.85418413414641,136.973,4602.028
"697","IGFS2014",2014,168,-11.04,52.856,"VIIb",5.52963020451901,4840.746,70339.762
"698","IGFS2011",2011,153,-11.042,52.858,"VIIb",6.86761057199851,578.01,5014.133
"699","IGFS2009",2009,174,-11.046,52.866,"VIIb",6.25031141725867,888.771,12950.293
"700","IGFS2015",2015,136,-11.48,52.88,"VIIb",6.01280584676125,2106.81,14824.813
"701","IGFS2006",2006,89,-11.054,52.885,"VIIb",4.73428001744401,145.69,1882.583
"702","IGFS2005",2005,102,-11.056,52.887,"VIIb",7.2621268518775,186.431,1808.857
"703","IGFS2008",2008,82,-11.058,52.89,"VIIb",5.64855032755479,434.664,7048.144
"704","IGFS2009",2009,173,-11.261,52.891,"VIIb",6.06858802330668,1286.327,13983.968
"705","IGFS2007",2007,85,-11.061,52.895,"VIIb",6.95866261180373,565.406,10563.718
"706","IGFS2013",2013,154,-11.061,52.895,"VIIb",6.19425346956881,567.978,16217.623
"707","IGFS2010",2010,56,-11.061,52.896,"VIIb",7.27871523791707,604.024,6139.692
"708","IGFS2006",2006,109,-10.443,52.897,"VIIb",5.4457071985095,45.11,2052.344
"709","IGFS2014",2014,173,-10.435,52.9,"VIIb",8.41946785063421,82.171,8558.065
"710","IGFS2009",2009,151,-10.429,52.903,"VIIb",7.4125774603251,394.481,47014.057
"711","IGFS2016",2016,129,-11.066,52.907,"VIIb",7.49355735597221,1624.369,22986.185
"712","IGFS2015",2015,138,-11.066,52.907,"VIIb",6.98240077906054,221.933,2002.164
"713","IGFS2017",2017,49,-9.878,52.908,"VIIb",5.14879572132588,88.621,1818.382
"714","IGFS2011",2011,171,-9.878,52.908,"VIIb",5.80380917690982,87.825,1309.377
"715","IGFS2014",2014,182,-9.878,52.908,"VIIb",6.82708040334678,107.076,13734.087
"716","IGFS2005",2005,100,-10.408,52.914,"VIIb",6.57145088653233,87.379,13046.819
"717","IGFS2013",2013,181,-9.72,52.919,"VIIb",4.09600316538275,326.734,4625.372
"718","IGFS2007",2007,79,-10.396,52.92,"VIIb",7.53548183045168,488.775,26900.862
"719","IGFS2012",2012,170,-10.395,52.92,"VIIb",7.69116682398974,646.424,7413.089
"720","IGFS2012",2012,167,-9.719,52.923,"VIIb",5.50357515555565,1787.767,18998.497
"721","IGFS2016",2016,48,-10.385,52.924,"VIIb",6.79492099218454,305.717,15502.324
"722","IGFS2011",2011,173,-9.717,52.925,"VIIb",5.4865914634112,82.112,1945.265
"723","IGFS2012",2012,164,-11.264,52.926,"VIIb",5.81927086437342,992.206,5497.577
"724","IGFS2016",2016,134,-9.974,52.946,"VIIb",6.6540421320624,70.606,7541.326
"725","IGFS2006",2006,111,-9.965,52.95,"VIIb",5.42706597667398,22.756,1835.336
"726","IGFS2011",2011,174,-9.512,52.952,"VIIb",4.22445672546005,1171.14,6205.208
"727","IGFS2005",2005,99,-9.966,52.953,"VIIb",7.83832412776558,40.637,832.958
"728","IGFS2010",2010,195,-9.936,52.963,"VIIb",6.72637454446594,128.418,4111.632
"729","IGFS2015",2015,54,-9.931,52.964,"VIIb",6.41919160052524,176.224,7502.341
"730","IGFS2007",2007,189,-9.609,52.971,"VIIb",3.70770961278971,1614.275,94319.238
"731","IGFS2012",2012,166,-9.483,52.982,"VIIb",4.52860854609756,460.126,5141.127
"732","IGFS2017",2017,47,-9.48,52.985,"VIIb",4.07382186158357,163.878,11271.719
"733","IGFS2013",2013,51,-9.478,52.985,"VIIb",4.17993643996557,981.546,8969.405
"734","IGFS2013",2013,157,-11.239,52.988,"VIIb",5.30459073104639,2974.604,40143.097
"735","IGFS2014",2014,169,-11.238,52.989,"VIIb",8.33870714407087,854.726,11791.19
"736","IGFS2015",2015,137,-11.241,52.991,"VIIb",7.55547651864359,2762.384,39782.19
"737","IGFS2010",2010,133,-11.237,53.003,"VIIb",6.32861965269143,1337.963,17511.851
"738","IGFS2011",2011,154,-11.237,53.003,"VIIb",5.48366822527808,557.702,4838.907
"739","IGFS2006",2006,88,-11.233,53.029,"VIIb",6.735047081067,1151.526,17201.482
"740","IGFS2015",2015,53,-9.662,53.029,"VIIb",4.43484773286646,565.211,44161.25
"741","IGFS2008",2008,81,-11.232,53.031,"VIIb",5.41731326771642,669.6,8680.07
"742","IGFS2012",2012,186,-9.668,53.032,"VIIb",5.20831419831665,97.984,876
"743","IGFS2008",2008,52,-9.667,53.032,"VIIb",4.97505951210844,612.709,8674.023
"744","IGFS2011",2011,170,-9.667,53.032,"VIIb",5.21865316673834,563.858,5931.923
"745","IGFS2016",2016,127,-11.233,53.033,"VIIb",4.04980733671708,1009.354,14565.674
"746","IGFS2005",2005,98,-9.674,53.035,"VIIb",5.77106320867081,74.455,1483.259
"747","IGFS2013",2013,156,-10.925,53.038,"VIIb",7.3050200139944,1049.987,12083.092
"748","IGFS2009",2009,175,-10.912,53.045,"VIIb",7.53547258881377,1880.624,44191.308
"749","IGFS2007",2007,84,-11.23,53.049,"VIIb",6.23949463871492,555.006,8231.395
"750","IGFS2006",2006,112,-9.708,53.05,"VIIb",4.78773753894751,88.345,4233.051
"751","IGFS2010",2010,55,-9.715,53.051,"VIIb",4.64907668575283,164.912,3297.684
"752","IGFS2013",2013,180,-9.719,53.053,"VIIb",4.45827680559629,268.607,11364.953
"753","IGFS2016",2016,135,-9.719,53.054,"VIIb",5.36618185997032,2407.895,237591.779
"754","IGFS2011",2011,160,-10.182,53.056,"VIIb",7.62293585166042,23.926,454.14
"755","IGFS2005",2005,101,-10.893,53.058,"VIIb",6.4967522946406,135.758,2048.716
"756","IGFS2014",2014,174,-10.197,53.063,"VIIb",5.16720925605461,41.968,2923.83
"757","IGFS2012",2012,157,-11.95,53.067,"VIIb",4.71730232355141,292.967,8072.22
"758","IGFS2005",2005,93,-10.189,53.073,"VIIb",8.88865339605193,16.096,412.816
"759","IGFS2008",2008,80,-10.928,53.074,"VIIb",6.07777282493011,675.995,10076.75
"760","IGFS2008",2008,53,-10.188,53.074,"VIIb",4.6238265875635,38.426,883.27
"761","IGFS2011",2011,155,-10.933,53.076,"VIIb",5.88969788265935,441.957,4126.127
"762","IGFS2006",2006,87,-10.94,53.077,"VIIb",8.0880838107195,175.035,2454.318
"763","IGFS2010",2010,132,-10.945,53.079,"VIIb",6.89926090716912,520.871,8249.554
"764","IGFS2006",2006,110,-10.191,53.083,"VIIb",6.52260245560885,46.316,8136.365
"765","IGFS2014",2014,170,-10.977,53.089,"VIIb",4.96415436077961,591.08,9713.736
"766","IGFS2017",2017,90,-10.988,53.092,"VIIb",7.57513753451875,506.36,5152.03
"767","IGFS2016",2016,126,-10.995,53.094,"VIIb",4.92435151686618,2837.262,27541.601
"768","IGFS2009",2009,152,-10.196,53.1,"VIIb",8.39556814013076,461.066,46770.223
"769","IGFS2011",2011,161,-9.888,53.1,"VIIb",6.41508419604375,66.727,1102.613
"770","IGFS2012",2012,168,-9.892,53.102,"VIIb",4.88013091919585,137.935,12528.112
"771","IGFS2008",2008,77,-11.95,53.104,"VIIb",4.91135806119092,126.91,2862.28
"772","IGFS2009",2009,166,-11.95,53.105,"VIIb",5.18434775264343,476.886,3881.028
"773","IGFS2012",2012,169,-10.199,53.105,"VIIb",7.17722178968886,170.612,3583.397
"774","IGFS2013",2013,178,-10.198,53.107,"VIIb",7.46371579705771,225.79,15698.967
"775","IGFS2007",2007,78,-10.197,53.108,"VIIb",5.80053565387301,89.991,2524.353
"776","IGFS2012",2012,185,-9.373,53.108,"VIIb",3.17946948229963,219.186,2138.818
"777","IGFS2016",2016,108,-11.951,53.11,"VIIb",5.14750481835987,102.394,1133.98
"778","IGFS2010",2010,193,-10.2,53.111,"VIIb",5.06794027437782,34.902,254.984
"779","IGFS2005",2005,95,-10.77,53.114,"VIIb",6.74608166199554,165.205,3048.257
"780","IGFS2016",2016,181,-11.643,53.115,"VIIb",6.73563389908959,311.25,1984.724
"781","IGFS2017",2017,92,-10.201,53.115,"VIIb",6.80817529039263,102.281,208
"782","IGFS2015",2015,56,-11.952,53.117,"VIIb",4.14325179738584,102.16,997.091
"783","IGFS2009",2009,153,-9.927,53.118,"VIIb",7.485438642427,503.133,20738.531
"784","IGFS2017",2017,73,-11.639,53.12,"VIIb",6.50368643805845,385.671,3965.448
"785","IGFS2010",2010,194,-9.934,53.122,"VIIb",6.3926170152179,148.536,4565.256
"786","IGFS2013",2013,179,-9.939,53.123,"VIIb",4.32684453934777,62.655,2304.23
"787","IGFS2014",2014,175,-9.937,53.123,"VIIb",6.15176946283655,158.114,10275.354
"788","IGFS2007",2007,77,-9.938,53.124,"VIIb",6.59922833616916,174.462,5706.944
"789","IGFS2015",2015,52,-9.331,53.138,"VIIb",4.20119327309659,537.052,35043.775
"790","IGFS2011",2011,167,-9.328,53.139,"VIIb",4.86554580932855,169.882,3417.14
"791","IGFS2014",2014,172,-10.738,53.152,"VIIb",6.20487524865544,65.061,2111.889
"792","IGFS2017",2017,91,-10.738,53.153,"VIIb",7.23932511901099,337.865,4146.22
"793","IGFS2009",2009,176,-10.727,53.159,"VIIb",4.83625474809644,317.359,12690.565
"794","IGFS2010",2010,131,-10.701,53.174,"VIIb",6.92399881099815,412.294,7922.182
"795","IGFS2017",2017,74,-11.336,53.175,"VIIb",4.82401741310834,1242.121,14287.291
"796","IGFS2012",2012,171,-10.698,53.177,"VIIb",6.78417461059777,848.994,19056.114
"797","IGFS2016",2016,49,-10.693,53.18,"VIIb",7.36180685617366,507.5,5557.433
"798","IGFS2005",2005,147,-11.298,53.19,"VIIb",6.35254680996371,862.092,11175.87
"799","IGFS2013",2013,50,-9.38,53.19,"VIIb",4.30555384870218,377.755,6234.283
"800","IGFS2005",2005,92,-9.393,53.191,"VIIb",4.33924394299329,156.2,3661.152
"801","IGFS2013",2013,158,-11.293,53.192,"VIIb",6.81299704872874,388.929,3531.847
"802","IGFS2009",2009,156,-11.277,53.192,"VIIb",7.33010630296746,800.203,10053.407
"803","IGFS2012",2012,49,-9.416,53.192,"VIIb",2.997921370632,2257.527,34410.647
"804","IGFS2007",2007,190,-9.398,53.192,"VIIb",4.15603353607303,889.866,38452.026
"805","IGFS2011",2011,163,-9.397,53.192,"VIIb",4.54088330419096,108.913,2816.038
"806","IGFS2015",2015,51,-9.389,53.192,"VIIb",4.51399891804307,179.668,14907.471
"807","IGFS2015",2015,154,-9.621,53.193,"VIIb",5.40150147717792,96.301,3538.028
"808","IGFS2006",2006,113,-9.43,53.194,"VIIb",3.87805209242771,115.308,3443.507
"809","IGFS2010",2010,54,-9.424,53.194,"VIIb",3.56548449557839,330.909,8732.81
"810","IGFS2009",2009,58,-9.452,53.195,"VIIb",4.31333638550106,754.963,28212.487
"811","IGFS2010",2010,197,-9.452,53.195,"VIIb",3.36419289055495,1364.558,103946.635
"812","IGFS2012",2012,187,-9.45,53.195,"VIIb",3.97726434181253,349.212,30344.658
"813","IGFS2008",2008,51,-9.447,53.195,"VIIb",4.3275208515409,394.517,15841.382
"814","IGFS2016",2016,136,-9.474,53.196,"VIIb",3.71294477835205,650.563,21918.609
"815","IGFS2011",2011,156,-11.268,53.202,"VIIb",7.4902734659038,1858.791,24180.974
"816","IGFS2008",2008,79,-11.232,53.218,"VIIb",6.02939666284013,457.97,6381.951
"817","IGFS2010",2010,135,-11.212,53.219,"VIIb",7.14215404297013,547.02,6361.66
"818","IGFS2007",2007,83,-11.223,53.223,"VIIb",6.75462390970389,591.647,9325.105
"819","IGFS2016",2016,125,-11.212,53.227,"VIIb",7.71349471031703,733.13,6145.284
"820","IGFS2013",2013,150,-11.928,53.245,"VIIb",3.3266052599914,674.075,4722.936
"821","IGFS2012",2012,158,-11.925,53.249,"VIIb",5.25779468972817,541.816,17340.693
"822","IGFS2014",2014,171,-10.989,53.253,"VIIb",7.53068412766997,128.975,3417.302
"823","IGFS2013",2013,159,-10.986,53.26,"VIIb",7.7110527218235,302.244,3807.862
"824","IGFS2006",2006,16,-11.916,53.261,"VIIb",4.58490835587178,64.422,1417.08
"825","IGFS2011",2011,157,-10.986,53.261,"VIIb",9.19921651793643,1274.484,17872.609
"826","IGFS2012",2012,172,-10.985,53.261,"VIIb",7.80498433264997,453.302,10061.583
"827","IGFS2005",2005,146,-11.909,53.269,"VIIb",4.63957682040206,123.604,5903.314
"828","IGFS2008",2008,76,-11.906,53.272,"VIIb",4.84466305283862,138.327,2898.296
"829","IGFS2009",2009,165,-11.905,53.273,"VIIb",5.04953593983258,141.146,2941.115
"830","IGFS2014",2014,63,-11.899,53.28,"VIIb",5.25734743396337,370.099,10360.556
"831","IGFS2005",2005,94,-10.242,53.295,"VIIb",5.9891050224972,27.619,269
"832","IGFS2011",2011,159,-10.244,53.296,"VIIb",6.73191315636089,74.126,276
"833","IGFS2008",2008,54,-10.247,53.298,"VIIb",7.54080176530989,109.291,2046.448
"834","IGFS2005",2005,148,-10.955,53.299,"VIIb",7.59305463720062,1231.951,19714.995
"835","IGFS2007",2007,82,-10.914,53.31,"VIIb",7.99726947971837,651.794,10924.405
"836","IGFS2006",2006,86,-10.912,53.31,"VIIb",7.19859186437764,2654.219,102838.932
"837","IGFS2013",2013,177,-10.274,53.311,"VIIb",5.11224614066389,98.681,1598.58
"838","IGFS2015",2015,153,-10.276,53.313,"VIIb",7.28808883403349,118.56,2172.306
"839","IGFS2009",2009,154,-10.88,53.318,"VIIb",9.18772927347598,777.809,12506.035
"840","IGFS2016",2016,133,-10.287,53.318,"VIIb",5.60868746212059,175.912,3055.459
"841","IGFS2005",2005,96,-10.887,53.393,"VIIb",7.98535186196132,157.543,1371.154
"842","IGFS2013",2013,160,-10.885,53.395,"VIIb",6.61819780570838,277.306,2539.13
"843","IGFS2011",2011,158,-10.885,53.396,"VIIb",7.10841939769373,224.046,2048.34
"844","IGFS2012",2012,173,-10.883,53.397,"VIIb",7.61367567302931,358.602,2594.55
"845","IGFS2006",2006,85,-10.866,53.42,"VIIb",7.08027957700437,2908.611,67518.99
"846","IGFS2008",2008,78,-10.864,53.422,"VIIb",7.07326413836105,458.478,4306.953
"847","IGFS2015",2015,139,-11.666,53.424,"VIIb",7.53705993475832,447.347,14134.191
"848","IGFS2016",2016,124,-10.859,53.425,"VIIb",7.46372356392999,1444.078,17816.363
"849","IGFS2017",2017,89,-10.859,53.429,"VIIb",6.47745410651425,701.3,10459.604
"850","IGFS2005",2005,145,-11.659,53.432,"VIIb",5.80720666489531,425.016,8524.144
"851","IGFS2014",2014,62,-11.654,53.436,"VIIb",3.13400631518426,262.868,10568.233
"852","IGFS2016",2016,111,-11.591,53.556,"VIIb",4.92332478766155,203.222,3812.84
"853","IGFS2017",2017,87,-11.587,53.56,"VIIb",5.66715588024077,28.727,181
"854","IGFS2006",2006,21,-11.584,53.562,"VIIb",6.18569597365162,161.568,7815.519
"855","IGFS2009",2009,158,-11.557,53.574,"VIIb",6.22793184130003,125.289,3679.757
"856","IGFS2010",2010,179,-11.866,53.578,"VIIb",3.76793966488746,147.567,3145.705
"857","IGFS2012",2012,161,-11.862,53.578,"VIIb",2.82251361299431,224.978,5065.629
"858","IGFS2015",2015,140,-11.862,53.579,"VIIb",4.89748380427588,64.36,1077.724
"859","IGFS2014",2014,61,-11.859,53.579,"VIIb",5.12954693820047,865.753,8724.25
