metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg
MI564525_29112018,00:00.0,2018,11,Celtic Explorer,19,Galley Ground 3,IGFS2018,123,Catch,Male,44,1,0.063743634
MI564525_29112018,00:00.0,2018,11,Celtic Explorer,19,Galley Ground 3,IGFS2018,123,Catch,Male,45,3,0.198493365
MI564525_29112018,00:00.0,2018,11,Celtic Explorer,19,Galley Ground 3,IGFS2018,123,Catch,Male,46,1,0.073120085
MI564525_29112018,00:00.0,2018,11,Celtic Explorer,19,Galley Ground 3,IGFS2018,123,Catch,Male,47,2,0.152907599
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Female,12,1,0.001157173
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Female,18,1,0.003950235
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Female,19,1,0.0045924
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Female,22,2,0.013372528
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,19,1,0.004401165
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,20,1,0.005063163
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,24,1,0.009277948
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,27,1,0.013453996
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,34,1,0.027494001
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,35,1,0.030160477
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,37,1,0.035102309
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,38,1,0.037675001
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,40,1,0.04547745
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,41,1,0.048244365
MI564526_29112018,00:00.0,2018,11,Celtic Explorer,19,NoFishingGround,IGFS2018,124,Catch,Male,47,1,0.07825097
MI564527_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,126,Catch,Male,23,1,0.00823186
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,15,2,0.004862918
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,17,2,0.006470747
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,18,1,0.004083853
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,19,2,0.008660066
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,20,2,0.010293303
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,21,2,0.012671297
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,22,2,0.014546861
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,23,1,0.007448892
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,24,3,0.026010117
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Female,25,1,0.010037487
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,17,1,0.003213328
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,19,1,0.004422939
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,20,3,0.016197418
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,21,4,0.023236254
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,22,10,0.069821759
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,23,7,0.055401519
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,24,4,0.03616733
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,25,7,0.07326419
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,26,5,0.057971425
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,27,3,0.039624556
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,28,4,0.059441409
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,29,4,0.065657674
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,30,6,0.110799791
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,31,3,0.061859611
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,33,1,0.024400778
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,34,1,0.026285627
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,35,2,0.061283868
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,37,1,0.035193126
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,39,1,0.041078112
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,41,1,0.051360425
MI564528_30112018,00:00.0,2018,11,Celtic Explorer,2021,NoFishingGround,IGFS2018,127,Catch,Male,42,1,0.055023311
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Female,23,1,0.00785847
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Female,24,1,0.008743114
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,18,1,0.003415976
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,19,1,0.004525531
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,20,1,0.005574707
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,21,1,0.006397702
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,22,3,0.021183612
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,23,1,0.008198461
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,24,1,0.009049907
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,27,1,0.013082393
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,30,3,0.055628484
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,31,1,0.019996235
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,32,1,0.022588747
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,34,1,0.027290005
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,37,1,0.034530878
MI564529_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,128,Catch,Male,38,1,0.038959955
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Female,19,1,0.004536998
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Female,20,1,0.005361588
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Female,26,1,0.011149837
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Female,27,1,0.013050016
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Male,18,1,0.00365906
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Male,21,1,0.006048305
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Male,24,1,0.009399544
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Male,27,2,0.027352245
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Male,28,2,0.030026355
MI56453_09112018,00:00.0,2018,11,Celtic Explorer,17,NoFishingGround,IGFS2018,40,Catch,Male,32,1,0.022211309
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Female,20,1,0.005580197
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Female,21,3,0.017268974
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Female,22,4,0.027688998
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Female,23,1,0.007612925
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Female,24,3,0.026233773
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Female,27,1,0.012434871
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,20,1,0.005135327
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,21,1,0.006212126
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,22,1,0.006977278
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,23,2,0.015983633
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,24,1,0.009241682
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,26,3,0.034752035
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,27,2,0.025833844
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,28,3,0.044050565
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,29,3,0.049606311
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,30,1,0.019366623
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,31,4,0.079665674
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,32,5,0.115743449
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,33,4,0.10057037
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,34,2,0.055325681
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,35,3,0.0930451
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,36,1,0.033700487
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,38,2,0.080849108
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,39,1,0.043941402
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,41,1,0.049766388
MI564530_30112018,00:00.0,2018,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2018,129,Catch,Male,42,1,0.054858642
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Female,20,1,0.005201408
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Female,23,1,0.007998239
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Female,26,1,0.011826233
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Female,29,1,0.015061443
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,20,2,0.010804263
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,21,1,0.005940758
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,26,1,0.011866048
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,27,1,0.012717914
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,28,1,0.015750194
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,33,1,0.025549252
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,34,2,0.055499542
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,35,1,0.029323949
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,38,1,0.037643256
MI564531_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,130,Catch,Male,41,1,0.048432841
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,18,1,0.003620018
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,19,3,0.013830258
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,20,1,0.005208963
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,21,3,0.018306198
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,22,3,0.021124233
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,23,4,0.031541727
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,24,2,0.017937496
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,25,4,0.039517792
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,26,1,0.011542259
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,28,3,0.041219315
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,29,1,0.014727918
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,30,2,0.033847933
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,31,1,0.01850018
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,33,1,0.02284272
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,37,1,0.031394256
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Female,38,1,0.033735596
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,19,1,0.004474033
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,21,3,0.01843683
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,22,1,0.006702504
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,23,4,0.032335634
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,24,2,0.018171478
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,25,1,0.010294592
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,26,4,0.047561474
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,27,5,0.068301942
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,28,3,0.045179117
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,29,5,0.083142027
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,30,9,0.167207487
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,31,5,0.103448731
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,32,4,0.092339591
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,33,2,0.050208478
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,34,2,0.057164716
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,35,8,0.242329534
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,36,3,0.096633196
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,37,5,0.179382217
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,38,5,0.198316628
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,39,2,0.084215131
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,40,7,0.326125461
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,41,2,0.099518662
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,42,2,0.104301541
MI564532_01122018,00:00.0,2018,12,Celtic Explorer,19,Galley Ground 4,IGFS2018,131,Catch,Male,43,1,0.057279758
MI564533_01122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,132,Catch,Male,31,1,0.020702818
MI564533_01122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,132,Catch,Male,42,1,0.052868882
MI564534_01122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,133,Catch,Male,27,1,0.01373742
MI564534_01122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,133,Catch,Male,32,1,0.023197243
MI564536_04122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,134,Catch,Female,23,1,0.007938138
MI564536_04122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,134,Catch,Male,27,1,0.013236357
MI564537_04122018,00:00.0,2018,12,Celtic Explorer,19,NoFishingGround,IGFS2018,135,Catch,Male,34,2,0.055610489
MI564538_05122018,00:00.0,2018,12,Celtic Explorer,2021,NoFishingGround,IGFS2018,138,Catch,Female,24,1,0.009012112
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,8,1,0.000424322
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,9,2,0.001191261
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,10,1,0.000732
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,11,1,0.000977584
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,12,1,0.001157173
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,13,1,0.001638255
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,14,3,0.005749777
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,24,2,0.017422394
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,25,2,0.020075199
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Female,34,1,0.023822352
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,14,1,0.001741731
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,17,1,0.003002371
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,20,1,0.005464631
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,21,1,0.005660412
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,22,1,0.006741293
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,25,1,0.010049568
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,26,2,0.023680044
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,27,1,0.013344871
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,28,1,0.015148454
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,29,1,0.016947621
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,30,3,0.054467667
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,31,2,0.042082922
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,32,3,0.069162554
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,33,1,0.025842075
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,34,2,0.054463539
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,35,2,0.062138826
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,36,2,0.064566107
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,37,4,0.142699594
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,38,3,0.115719647
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,39,2,0.083388574
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,40,2,0.095251955
MI564539_05122018,00:00.0,2018,12,Celtic Explorer,22,Banana,IGFS2018,139,Catch,Male,41,1,0.049997504
